GEOID,ALAND,INTPTLAT,INTPTLON
48245010901,2703185,+29.9752964,-093.9710745
48245010800,17749101,+29.9893670,-093.9457483
48245011500,198791055,+29.9415957,-094.3722873
48245002400,1516699,+30.0533612,-094.0941020
48201454200,1461224,+29.7051804,-095.6694606
48201454100,1732675,+29.7048340,-095.6535050
48245000306,3048772,+30.0864864,-094.1611513
48245000304,5104487,+30.0713755,-094.1872305
48245007100,14592830,+29.9115605,-094.0281336
48201521400,1520068,+29.8263346,-095.5030621
48201521100,597859,+29.8017669,-095.5197006
48201521300,2916209,+29.8165600,-095.5118968
48201521200,1877116,+29.8069197,-095.5118161
48201521600,6674857,+29.8431718,-095.5325591
48201521000,1150806,+29.7942598,-095.5178102
48201454600,3348088,+29.7815114,-095.7358210
48201454800,2934579,+29.7673458,-095.7415268
48201454700,3430365,+29.7652693,-095.7249311
48375013300,24354052,+35.2335908,-101.9166407
48375014700,3322950,+35.1934619,-101.8402845
48375014500,7789212,+35.1936409,-101.7792039
48375014100,12654892,+35.2556727,-101.7687415
48201550500,4375268,+29.9526294,-095.4466086
48201241000,17135240,+30.0560607,-095.3374649
48201522000,2005005,+29.8261020,-095.5338208
48201555000,5549685,+30.0661372,-095.4798673
48201555100,7526105,+30.0757967,-095.4671038
48201554700,4595941,+30.0001825,-095.5967559
48085031633,1509287,+33.0680132,-096.7257628
48085031634,1378924,+33.0610337,-096.7250913
48201550700,6062819,+29.9427007,-095.4965920
48201550900,3184788,+29.9571753,-095.4900389
48201550800,1990351,+29.9509869,-095.4761029
48385950100,1810772281,+29.8300967,-099.8125490
48201540800,9545690,+29.8880852,-095.6022210
48201551000,1111007,+29.9697315,-095.4917709
48201541100,3382369,+29.9007008,-095.6518575
48389950200,3722101,+31.4274364,-103.4969798
48389950300,2691753,+31.4192551,-103.5043349
48389950400,7174298,+31.4050046,-103.5038381
48389950500,2063363859,+31.0333498,-103.6476675
48389950100,4748634550,+31.4350573,-103.7147572
48201551100,4609505,+29.9785776,-095.4847659
48291700300,200429099,+30.1913388,-095.0516109
48291700400,361918212,+30.2569814,-094.9280902
48291700900,167436070,+30.0994028,-094.9844440
48291700500,278376348,+30.3793282,-094.9149615
48375014900,11893732,+35.2169722,-101.7665340
48375014800,4043881,+35.2246142,-101.8412540
48375015200,7732829,+35.2536048,-101.8339561
48375015000,4827695,+35.2372742,-101.8037988
48375015100,20618530,+35.2944761,-101.8185375
48201551200,3569932,+29.9735989,-095.5031677
48201551300,1986496,+29.9502616,-095.5079947
48201541500,3073281,+29.8567279,-095.6796231
48201541400,4425065,+29.8579110,-095.6566330
48201541300,5306894,+29.8737314,-095.6642745
48201551500,9914316,+29.9392445,-095.5552364
48201551400,7914625,+29.9625309,-095.5216718
48245001700,3499084,+30.0696651,-094.0862299
48201551600,3056095,+29.9292537,-095.5666270
48201541800,5034807,+29.7964079,-095.7030214
48201541700,21251131,+29.8060703,-095.6603613
48099010601,3428688,+31.1280250,-097.8913953
48099010702,3614998,+31.1117493,-097.9231035
48077030200,39348287,+33.8275374,-098.1839936
48077030301,1265474051,+33.9618271,-098.2192715
48077030302,1514958551,+33.6448905,-098.1917217
48291700600,313631169,+30.3833977,-094.7507846
48291701400,497230370,+29.9793921,-094.6118537
48291701200,151651695,+29.9994381,-094.7634638
48291700800,104413726,+30.1194480,-094.8855718
48291701000,182919429,+29.9769950,-094.9577347
48291700100,51480505,+30.3322404,-095.1183608
48291700200,16291240,+30.3583469,-095.0617437
48291701300,354725515,+30.1133641,-094.6115832
48291700700,131759115,+30.1828740,-094.7925653
48291701100,188098435,+29.9556783,-094.8475800
48201541900,5519021,+29.8178196,-095.6967417
48201542000,5396666,+29.8161160,-095.7090108
48113011701,4719186,+32.7119955,-096.6620633
48113011702,5585169,+32.7050432,-096.6410133
48113011602,10085593,+32.6921655,-096.6626202
48201551900,1790792,+29.9008680,-095.5896269
48201551800,6019876,+29.8862932,-095.5645662
48201552500,5466801,+29.9496323,-095.5744125
48201552400,6111532,+29.9391654,-095.5962083
48201542600,4571096,+29.7936727,-095.7888377
48201542500,4333433,+29.7934797,-095.7639381
48201533000,1771279,+29.8894868,-095.4616977
48201532800,1327879,+29.8714664,-095.4714738
48201542400,5743417,+29.7932210,-095.7357374
48201532900,1706629,+29.8925960,-095.4731807
48201542700,4800167,+29.7925692,-095.8132146
48201552700,4968627,+29.9783186,-095.5535455
48251130205,2161483,+32.5487738,-097.3354677
48271950100,3522534792,+29.3470865,-100.4177003
48475950200,6580685,+31.5920925,-102.8739804
48475950300,5713081,+31.5849530,-102.9026401
48475950100,2151906663,+31.5130687,-103.1051127
48201533300,3538686,+29.8746572,-095.4227943
48201533200,2678800,+29.8668801,-095.4495928
48201533500,2670876,+29.8923877,-095.4196267
48201533100,3484583,+29.8764494,-095.4563662
48201533600,3512922,+29.9094521,-095.4322577
48201533400,6836454,+29.8931002,-095.4423023
48201542800,8947339,+29.8239638,-095.8152203
48201550200,2505995,+29.9591339,-095.4272124
48201550100,3490738,+29.9446311,-095.4295895
48245001900,1628466,+30.0642815,-094.0970841
48245011001,3683278,+29.9587159,-093.9940534
48245011002,2298990,+29.9740297,-093.9818113
48113012204,3060420,+32.8005195,-096.7048392
48113012100,2912952,+32.7695551,-096.6608460
48113012000,2595317,+32.7558865,-096.6583533
48201552800,6439182,+29.9810302,-095.5324862
48113012206,2715183,+32.7870622,-096.7088791
48113012207,5403646,+32.7859619,-096.6844696
48201552900,4852635,+29.9929823,-095.5148250
48133950400,489292483,+32.1532269,-098.9899396
48133950200,394610446,+32.4173690,-098.8061548
48133950100,426531058,+32.4328658,-098.5751272
48133950300,543669565,+32.3922949,-099.0140210
48133950500,545484203,+32.2509271,-098.7127383
48201553300,1385866,+30.0258952,-095.4347051
48201553500,3544482,+30.0373780,-095.4753518
48201553100,3373843,+30.0183247,-095.4642559
48201553600,4812093,+30.0275998,-095.4925838
48251130409,93054227,+32.3956008,-097.2571197
48251130800,4939149,+32.3658084,-097.3900698
48251130208,8574482,+32.5250406,-097.3265211
48201534100,12593247,+29.9177950,-095.5362738
48251131100,3987348,+32.3439611,-097.4025967
48251131000,4337117,+32.3307396,-097.3998122
48439110703,3296438,+32.7480838,-097.4703140
48245002300,3550324,+30.0444989,-094.1059214
48245002100,3633445,+30.0622225,-094.1213197
48245002500,2128372,+30.0405357,-094.0910600
48245002600,5029722,+30.0388487,-094.0760117
48201540100,22279996,+29.8577807,-095.5857186
48245002200,11224638,+30.0380924,-094.1249860
48245005400,1316022,+29.8876629,-093.9232314
48245005100,10017411,+29.9000079,-093.8944195
48113012208,1052015,+32.7997127,-096.7221897
48113011800,5037545,+32.7273653,-096.6475439
48201553700,3142146,+30.0172559,-095.5103130
48201554200,7023635,+30.0026058,-095.5712139
48201554600,3643261,+30.0036650,-095.6189828
48439113628,2567741,+32.8411413,-097.1168505
48439113629,2379905,+32.8411125,-097.1400463
48445950300,15932932,+33.1772301,-102.2901075
48201233400,2617001,+29.7708371,-095.2453025
48201233500,2789755,+29.7633486,-095.2392026
48201233200,3146497,+29.7793051,-095.1927525
48113010704,5451313,+32.7369857,-096.9078149
48113010703,5338976,+32.7286065,-096.9340696
48201311000,2323969,+29.7451188,-095.2971113
48201311300,1464637,+29.7097213,-095.2945292
48201311100,2453773,+29.7332048,-095.2862683
48201311400,2340943,+29.7190269,-095.2752207
48201233600,3490570,+29.7564963,-095.2608640
48201240100,3585247,+29.9468625,-095.4033399
48167720700,12936071,+29.4993837,-095.0989480
48167720400,14891218,+29.4866531,-095.1876514
48167720900,6387042,+29.4517188,-095.0562198
48201311600,491193,+29.7011087,-095.2861718
48201311500,2325764,+29.7083736,-095.2819708
48201240600,2445422,+29.9581700,-095.4085283
48201252000,40299376,+29.9207302,-095.1737276
48113000605,537902,+32.8104822,-096.8071673
48113980100,5493431,+32.8455619,-096.8494250
48183001400,34939913,+32.4447142,-094.7351828
48201311900,2074446,+29.7170693,-095.3251747
48201311800,2449622,+29.6991820,-095.3244075
48201311700,2747739,+29.6999458,-095.3073229
48201312000,1833848,+29.7152476,-095.3523901
48307950300,29069269,+31.1224271,-099.3416009
48307950400,980221776,+31.0541441,-099.3246938
48307950500,1750595955,+31.2872544,-099.3696838
48381021900,1466502977,+34.8969881,-101.8965146
48113016407,1936251,+32.7040966,-096.9957817
48183000600,10336488,+32.5455374,-094.7794250
48183010301,9891840,+32.5508043,-094.8205329
48183000200,20999146,+32.5467504,-094.7226123
48183010400,151098989,+32.4306803,-094.9042224
48183001200,2895248,+32.4783016,-094.7184689
48381021702,277272938,+35.0666806,-101.6963028
48381021801,7987462,+34.9773201,-101.9345107
48381021602,2699233,+35.1690723,-101.9112178
48381020900,1846554,+35.1707886,-101.8578881
48113016804,5826692,+32.5980790,-096.8010907
48113014121,3797460,+32.9589130,-096.9448755
48113017001,75566061,+32.6205274,-096.5864355
48113017102,29033334,+32.6641838,-096.6326800
48113018124,23044438,+32.9379892,-096.5431663
48113009105,1394850,+32.7383023,-096.6911076
48113018002,1506148,+32.8251357,-096.6369825
48113012210,1174020,+32.8110570,-096.6915986
48113009610,1270016,+32.9027823,-096.8856310
48113007101,1180241,+32.8443119,-096.8175334
48113013713,551359,+32.9449816,-096.9013432
48113004201,2569180,+32.7584519,-096.8299088
48183010600,27552527,+32.3939934,-094.8338072
48183000900,17602275,+32.4935373,-094.7869796
48183010200,111343646,+32.5119619,-094.9153155
48201252100,23201586,+29.8850976,-095.1385243
48201253300,7738873,+29.7593964,-095.0566654
48201253400,12807998,+29.7559128,-095.0170173
48201253000,14931909,+29.8221743,-095.0196332
48201312100,1337653,+29.7222846,-095.3445785
48201312200,1087034,+29.7321055,-095.3497568
48113011105,1568994,+32.6525669,-096.8268646
48201312400,1082494,+29.7298981,-095.3610125
48113006001,1188588,+32.7073314,-096.8357047
48113006002,2343766,+32.6964464,-096.8279244
48113006200,2808984,+32.7239994,-096.8330548
48113005901,2898961,+32.6930920,-096.8082157
48167721100,19980113,+29.4840071,-095.0248681
48167721000,8334333,+29.4642960,-094.9919613
48113006301,2527326,+32.7130710,-096.8485394
48113006302,1638631,+32.7251924,-096.8473774
48113006502,1676517,+32.7225588,-096.8837859
48113006501,1360854,+32.7300528,-096.8883306
48203020200,529804467,+32.6598239,-094.5127930
48203020102,289610951,+32.5804015,-094.0582938
48203020401,43406515,+32.5898825,-094.4109264
48203020402,30458920,+32.5138826,-094.4168614
48397040200,18418226,+32.9580992,-096.4416080
48397040302,16894763,+32.9187942,-096.4551851
48397040301,3254515,+32.9052565,-096.5087087
48383950100,3044012007,+31.3751911,-101.5143954
48381020100,1176332,+35.1797334,-101.9112714
48381020500,1794987,+35.1745285,-101.8435694
48113010801,2926523,+32.7149602,-096.9000054
48201312500,1790717,+29.7399664,-095.3728850
48201312600,2160917,+29.7252336,-095.3805516
48113011300,7671177,+32.6662841,-096.7955587
48113011200,7471968,+32.6629508,-096.8144614
48201241200,4910426,+30.0463704,-095.3969460
48113001800,754462,+32.8001934,-096.8036295
48113001900,1183164,+32.7917568,-096.8090845
48113002000,2393481,+32.7597444,-096.8173369
48113002100,984963,+32.7842490,-096.8028994
48201241300,17131569,+30.0692533,-095.4177510
48201253500,5853350,+29.7796146,-095.0042399
48201253600,5503041,+29.7641984,-094.9937460
48113001202,3208549,+32.8006266,-096.7353095
48113015800,13169335,+32.7570443,-096.9434900
48113011900,4643852,+32.7415148,-096.6474452
48113016903,133862359,+32.5891919,-096.6664144
48113016617,6045301,+32.6102117,-096.8814157
48113014002,21991897,+32.9439955,-096.9200945
48113001203,479384,+32.8026242,-096.7440785
48113008703,1427276,+32.7030426,-096.7825885
48201312700,806194,+29.7265562,-095.3678980
48201312900,1423369,+29.7140414,-095.3624725
48201312800,934882,+29.7219583,-095.3579408
48201313300,2269865,+29.7045424,-095.3355622
48201313100,3888316,+29.7147813,-095.3863198
48201313200,3054124,+29.7065324,-095.3595086
48113014124,11326635,+32.9177986,-096.9906614
48113015304,16938271,+32.7852499,-097.0060890
48113011500,15115740,+32.7347662,-096.7268403
48113014703,759179,+32.8187924,-096.9299661
48113013711,573847,+32.9424744,-096.8870380
48113016406,1332065,+32.7033912,-097.0098443
48113007700,2619886,+32.8726524,-096.7954181
48113018205,1622243,+32.8887332,-096.6158652
48113014114,403653,+32.8612500,-096.9941523
48113005902,1965611,+32.6962586,-096.8186963
48217960500,366795797,+31.8982556,-097.2867743
48217960700,340916671,+31.9011694,-097.1604561
48217960100,354524836,+32.1722528,-097.1648751
48217960900,9102592,+32.0073888,-097.1308182
48217960200,388320080,+32.1103635,-097.3736935
48217961100,485986550,+32.0070520,-097.0139181
48217961000,5739114,+31.9994360,-097.1119487
48217960800,6510402,+32.0183313,-097.1093678
48201323900,2831829,+29.6744801,-095.1649829
48217960600,2034442,+31.9491585,-097.3217419
48217960400,11110228,+31.9808141,-097.3650552
48201330100,2571986,+29.6344964,-095.4202061
48201330400,4349761,+29.6160441,-095.4544704
48201330500,2710373,+29.6225436,-095.4304614
48201330200,4428288,+29.6346800,-095.4536450
48303002204,2767698,+33.5360717,-101.8547448
48201324000,7919293,+29.6526201,-095.1668761
48303001502,1296196,+33.5668990,-101.8790992
48303002300,2172634,+33.5537515,-101.8639378
48303000302,4430646,+33.6094916,-101.8885692
48303002400,4284819,+33.5513287,-101.8453572
48167721400,7124211,+29.5356563,-095.0409550
48113007604,2676005,+32.8873452,-096.7953727
48113007801,2421495,+32.8731554,-096.7776351
48113007605,2548612,+32.8879061,-096.8106441
48113007601,2762136,+32.8876783,-096.8294995
48113007804,2931154,+32.9156579,-096.7570272
48113007805,2692557,+32.9020123,-096.7577754
48167721300,6237670,+29.5198164,-095.0841364
48303010101,422909870,+33.7182984,-101.6569587
48303010502,2530814,+33.5116952,-101.9122872
48303010504,2533222,+33.5132545,-101.8959970
48201330800,31155556,+29.6021144,-095.3618857
48201330600,3687010,+29.6096975,-095.4324492
48201330700,6214033,+29.5978578,-095.4428953
48303000202,1415607,+33.5971896,-101.8639441
48303000403,2539011,+33.5855293,-101.9122209
48303000301,952405,+33.5954211,-101.8799122
48303000402,2444076,+33.5839742,-101.9311739
48303000404,5285264,+33.5860166,-101.9551634
48303000100,9231372,+33.6302919,-101.8333016
48303000201,21614019,+33.6258395,-101.8794789
48439103701,1663536,+32.7228854,-097.2801287
48439103800,2909202,+32.7213070,-097.3023796
48113007811,1029449,+32.8989911,-096.7232202
48439103702,1490456,+32.7233734,-097.2634647
48303010102,6316963,+33.6572630,-101.6882442
48303010302,8077847,+33.6961550,-101.9939620
48303002500,19949741,+33.5409119,-101.8076100
48113004700,966091,+32.7462987,-096.8302300
48113004900,2190493,+32.7365696,-096.8051170
48113004800,1691229,+32.7436870,-096.8175420
48201320500,5534291,+29.6991881,-095.2440992
48113002702,1069619,+32.7701729,-096.7507889
48113005100,986035,+32.7362312,-096.8424120
48113005200,1468701,+32.7406038,-096.8507934
48113005000,1416298,+32.7384270,-096.8303481
48113019019,1716316,+32.9123571,-096.7116638
48113002500,4202733,+32.7853521,-096.7452474
48025950500,9628671,+28.3915540,-097.7416551
48303010402,15344150,+33.5720137,-101.9998362
48303010505,2536704,+33.5150214,-101.8782384
48303010404,8739708,+33.5090187,-102.0050889
48201320800,2923389,+29.6598021,-095.2409939
48201320900,2315886,+29.6482198,-095.2348778
48201320700,3444020,+29.6713783,-095.2499807
48257050206,62592018,+32.7100497,-096.4594402
48257050203,51794923,+32.6855676,-096.4212423
48257050704,157020680,+32.6403494,-096.1703456
48201321000,3962891,+29.6375273,-095.2253170
48257051202,189957693,+32.4688068,-096.3540317
48257051201,206696568,+32.4817043,-096.2026436
48257050205,41643988,+32.7891690,-096.4370896
48257050703,143662410,+32.5591150,-096.1595732
48499950500,14667042,+32.7961828,-095.4443868
48499950100,357047923,+32.8760105,-095.2342104
48303010506,3891711,+33.5125977,-101.8573127
48303010600,9638957,+33.4356717,-101.6469686
48201321500,941393,+29.6650372,-095.2118862
48201321100,5522922,+29.6211936,-095.2100853
48201321200,2961050,+29.6369249,-095.2004177
48201321600,2887898,+29.6772057,-095.2196184
48331950402,155035230,+30.8369349,-097.0304781
48245011303,155358410,+29.8744297,-094.1720509
48303000605,551045,+33.5884255,-101.8585983
48303000607,1060425,+33.5811195,-101.8629158
48303000405,10431500,+33.6021603,-101.9207239
48303000500,7589886,+33.5889060,-101.8923893
48113013624,658866,+32.9470838,-096.8188066
48113005400,2645076,+32.7273108,-096.8174351
48113005600,2463717,+32.7123827,-096.8208050
48113005300,2104532,+32.7341224,-096.8602455
48113005500,2710703,+32.7251819,-096.7995404
48201331400,1567505,+29.6547314,-095.3611324
48201331200,3546122,+29.6635175,-095.3705233
48201331100,3231179,+29.6750452,-095.3691988
48201331300,4528915,+29.6465413,-095.3784722
48201330900,9910545,+29.6105285,-095.4031606
48201331500,9281222,+29.6315758,-095.3720536
48113005700,2824284,+32.6991472,-096.7998981
48499950800,26139197,+32.6528513,-095.4802942
48499950400,158277592,+32.7743229,-095.5844964
48499950700,194507235,+32.6813180,-095.4588026
48499950200,25725605,+32.9445717,-095.2792143
48113007818,353502,+32.8671544,-096.7564983
48113007819,689385,+32.8655737,-096.7594159
48113007902,3003172,+32.8480441,-096.7442767
48113007815,1273780,+32.8799480,-096.7567462
48201321700,1931388,+29.6777300,-095.2355903
48303000700,4624422,+33.5906077,-101.8465279
48201332100,1074665,+29.6803818,-095.3443850
48201322200,944955,+29.7048504,-095.2137873
48201331900,1681807,+29.6626734,-095.3466946
48201331800,2309169,+29.6522323,-095.3472317
48201322000,698503,+29.7015072,-095.2175148
48201321900,2468613,+29.6957699,-095.2248638
48201322100,2174381,+29.6862136,-095.2110294
